evaluations raw_y
1 0.0000000000
2 158.0000000000
3 260.0000000000
7 424.0000000000
8 501.0000000000
12 531.0000000000
13 564.0000000000
15 567.0000000000
19 609.0000000000
50 629.0000000000
63 631.0000000000
78 642.0000000000
79 645.0000000000
84 656.0000000000
114 657.0000000000
119 677.0000000000
297 682.0000000000
506 689.0000000000
828 693.0000000000
1147 699.0000000000
1999 702.0000000000
3993 705.0000000000
7984 709.0000000000
10283 710.0000000000
13066 711.0000000000
13124 713.0000000000
19479 714.0000000000
25362 715.0000000000
39259 718.0000000000
100000 371.0000000000
evaluations raw_y
1 0.0000000000
2 135.0000000000
4 311.0000000000
7 381.0000000000
9 405.0000000000
14 487.0000000000
15 514.0000000000
20 552.0000000000
21 619.0000000000
51 628.0000000000
56 634.0000000000
85 639.0000000000
86 651.0000000000
105 656.0000000000
130 667.0000000000
251 671.0000000000
259 672.0000000000
276 674.0000000000
297 677.0000000000
699 678.0000000000
718 687.0000000000
836 689.0000000000
1234 694.0000000000
2074 697.0000000000
2314 699.0000000000
2877 702.0000000000
3767 703.0000000000
3995 704.0000000000
4307 710.0000000000
4618 711.0000000000
5498 712.0000000000
5964 715.0000000000
43161 716.0000000000
57558 717.0000000000
66834 720.0000000000
74618 721.0000000000
100000 393.0000000000
evaluations raw_y
1 0.0000000000
2 110.0000000000
3 241.0000000000
6 401.0000000000
9 467.0000000000
12 533.0000000000
16 569.0000000000
17 588.0000000000
20 618.0000000000
34 627.0000000000
100 643.0000000000
130 644.0000000000
141 653.0000000000
167 655.0000000000
194 663.0000000000
217 665.0000000000
344 666.0000000000
518 679.0000000000
908 681.0000000000
949 683.0000000000
1190 686.0000000000
1359 691.0000000000
1889 692.0000000000
1915 698.0000000000
2843 700.0000000000
3553 706.0000000000
6795 707.0000000000
7811 708.0000000000
8353 710.0000000000
10685 713.0000000000
12307 714.0000000000
17092 715.0000000000
18282 716.0000000000
23418 717.0000000000
25179 718.0000000000
35236 719.0000000000
59514 722.0000000000
100000 265.0000000000
evaluations raw_y
1 0.0000000000
2 145.0000000000
5 224.0000000000
7 231.0000000000
10 285.0000000000
12 417.0000000000
13 455.0000000000
14 496.0000000000
15 527.0000000000
16 538.0000000000
17 557.0000000000
21 564.0000000000
25 579.0000000000
30 597.0000000000
53 619.0000000000
65 658.0000000000
145 668.0000000000
266 669.0000000000
299 670.0000000000
369 681.0000000000
434 685.0000000000
867 688.0000000000
1155 693.0000000000
1614 694.0000000000
2115 695.0000000000
2252 696.0000000000
2429 698.0000000000
2555 699.0000000000
2671 704.0000000000
4057 705.0000000000
4452 707.0000000000
6557 709.0000000000
10227 711.0000000000
10255 713.0000000000
12547 714.0000000000
14782 720.0000000000
100000 112.0000000000
evaluations raw_y
1 0.0000000000
2 99.0000000000
3 189.0000000000
4 309.0000000000
5 408.0000000000
10 516.0000000000
13 554.0000000000
19 581.0000000000
42 606.0000000000
66 626.0000000000
82 627.0000000000
110 628.0000000000
126 634.0000000000
167 641.0000000000
235 646.0000000000
271 657.0000000000
283 659.0000000000
319 661.0000000000
462 669.0000000000
648 678.0000000000
731 680.0000000000
749 685.0000000000
1013 687.0000000000
1121 689.0000000000
1906 690.0000000000
1910 691.0000000000
1912 693.0000000000
2694 694.0000000000
3655 698.0000000000
3734 700.0000000000
3934 702.0000000000
4668 705.0000000000
5998 708.0000000000
6053 709.0000000000
8149 712.0000000000
11597 713.0000000000
20161 715.0000000000
27696 716.0000000000
32347 717.0000000000
35553 718.0000000000
42116 720.0000000000
51761 721.0000000000
63307 723.0000000000
100000 246.0000000000
evaluations raw_y
1 0.0000000000
2 181.0000000000
3 248.0000000000
4 316.0000000000
6 461.0000000000
11 489.0000000000
17 527.0000000000
25 530.0000000000
30 593.0000000000
42 598.0000000000
45 619.0000000000
65 627.0000000000
69 641.0000000000
94 646.0000000000
203 656.0000000000
204 661.0000000000
258 665.0000000000
281 675.0000000000
287 683.0000000000
416 693.0000000000
469 702.0000000000
983 703.0000000000
2452 705.0000000000
2938 706.0000000000
5669 707.0000000000
6709 711.0000000000
7864 713.0000000000
9225 715.0000000000
12001 716.0000000000
31066 717.0000000000
100000 374.0000000000
evaluations raw_y
1 0.0000000000
2 126.0000000000
3 223.0000000000
5 282.0000000000
6 410.0000000000
7 515.0000000000
9 555.0000000000
11 612.0000000000
35 627.0000000000
91 645.0000000000
99 646.0000000000
105 653.0000000000
116 679.0000000000
322 685.0000000000
343 686.0000000000
376 688.0000000000
503 690.0000000000
524 691.0000000000
763 694.0000000000
818 698.0000000000
1213 700.0000000000
2162 702.0000000000
2459 704.0000000000
2576 707.0000000000
9204 709.0000000000
10228 711.0000000000
11146 712.0000000000
13543 715.0000000000
17853 717.0000000000
21796 719.0000000000
35160 722.0000000000
65255 723.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
2 438.0000000000
3 501.0000000000
8 543.0000000000
13 564.0000000000
14 592.0000000000
21 613.0000000000
27 621.0000000000
37 624.0000000000
71 627.0000000000
74 642.0000000000
85 644.0000000000
114 646.0000000000
230 654.0000000000
341 660.0000000000
371 676.0000000000
388 679.0000000000
413 681.0000000000
458 683.0000000000
466 685.0000000000
487 689.0000000000
574 693.0000000000
681 694.0000000000
949 698.0000000000
1294 705.0000000000
1305 716.0000000000
20353 717.0000000000
22240 718.0000000000
23654 721.0000000000
30332 723.0000000000
100000 386.0000000000
evaluations raw_y
1 0.0000000000
2 100.0000000000
3 228.0000000000
5 229.0000000000
6 247.0000000000
7 317.0000000000
9 376.0000000000
11 417.0000000000
17 451.0000000000
20 492.0000000000
29 520.0000000000
30 567.0000000000
31 582.0000000000
34 596.0000000000
36 598.0000000000
40 599.0000000000
48 601.0000000000
64 624.0000000000
67 628.0000000000
123 637.0000000000
126 659.0000000000
233 672.0000000000
368 675.0000000000
377 681.0000000000
581 686.0000000000
611 695.0000000000
747 696.0000000000
806 700.0000000000
1081 704.0000000000
2063 705.0000000000
3496 706.0000000000
5964 707.0000000000
6279 710.0000000000
7692 711.0000000000
9923 713.0000000000
10064 714.0000000000
22619 715.0000000000
25759 716.0000000000
47819 718.0000000000
53460 719.0000000000
77856 720.0000000000
100000 596.0000000000
evaluations raw_y
1 0.0000000000
2 137.0000000000
3 196.0000000000
4 239.0000000000
9 291.0000000000
12 304.0000000000
14 323.0000000000
20 346.0000000000
22 390.0000000000
24 566.0000000000
27 590.0000000000
35 604.0000000000
60 634.0000000000
85 648.0000000000
90 652.0000000000
155 654.0000000000
158 660.0000000000
224 666.0000000000
289 667.0000000000
341 668.0000000000
346 675.0000000000
633 676.0000000000
987 685.0000000000
1204 686.0000000000
1206 687.0000000000
1208 692.0000000000
1309 694.0000000000
1516 699.0000000000
2633 700.0000000000
6231 704.0000000000
8244 707.0000000000
11099 708.0000000000
12094 710.0000000000
12098 713.0000000000
13424 716.0000000000
14975 717.0000000000
20678 719.0000000000
24419 721.0000000000
100000 462.0000000000
evaluations raw_y
1 0.0000000000
2 111.0000000000
3 288.0000000000
5 326.0000000000
7 374.0000000000
8 419.0000000000
12 454.0000000000
15 504.0000000000
17 540.0000000000
23 556.0000000000
30 573.0000000000
36 589.0000000000
54 612.0000000000
63 629.0000000000
69 631.0000000000
76 635.0000000000
113 651.0000000000
240 652.0000000000
249 658.0000000000
299 668.0000000000
316 670.0000000000
323 676.0000000000
481 677.0000000000
552 679.0000000000
657 684.0000000000
881 689.0000000000
1005 693.0000000000
1662 698.0000000000
2573 699.0000000000
4321 701.0000000000
4397 703.0000000000
6225 705.0000000000
6539 706.0000000000
7114 707.0000000000
8446 711.0000000000
11444 712.0000000000
12881 713.0000000000
13117 714.0000000000
16138 716.0000000000
18999 717.0000000000
24881 718.0000000000
31293 722.0000000000
100000 664.0000000000
evaluations raw_y
1 0.0000000000
2 136.0000000000
3 200.0000000000
4 275.0000000000
7 376.0000000000
9 513.0000000000
16 526.0000000000
20 559.0000000000
36 569.0000000000
38 587.0000000000
46 602.0000000000
58 610.0000000000
64 640.0000000000
120 644.0000000000
141 647.0000000000
198 654.0000000000
353 659.0000000000
363 663.0000000000
364 669.0000000000
411 673.0000000000
422 676.0000000000
435 678.0000000000
472 683.0000000000
511 684.0000000000
546 685.0000000000
560 693.0000000000
906 697.0000000000
1066 700.0000000000
2248 701.0000000000
2468 702.0000000000
2735 705.0000000000
2976 708.0000000000
4247 713.0000000000
5944 714.0000000000
5955 716.0000000000
6995 717.0000000000
7183 719.0000000000
10033 720.0000000000
11381 724.0000000000
